Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
42004 Ágreda;;;Fuente de ingreso: pensiones;2017;3.368,0
42004 Ágreda;;;Fuente de ingreso: pensiones;2016;3.277,0
42004 Ágreda;;;Fuente de ingreso: pensiones;2015;3.217,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2022;208,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2021;353,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2020;541,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2019;254,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2018;214,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2017;210,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2016;203,0
42004 Ágreda;;;Fuente de ingreso: prestaciones por desempleo;2015;260,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2022;443,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2021;465,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2020;406,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2019;408,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2018;414,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2017;354,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2016;314,0
42004 Ágreda;;;Fuente de ingreso: otras prestaciones;2015;331,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2022;2.182,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2021;2.454,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2020;3.067,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2019;2.347,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2018;2.158,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2017;2.143,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2016;2.002,0
42004 Ágreda;;;Fuente de ingreso: otros ingresos;2015;2.095,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2022;16.972,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2021;16.748,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2020;16.622,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2019;15.441,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2018;14.809,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2017;13.931,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2016;13.278,0
42004 Ágreda;4200401 Ágreda distrito 01;;Renta bruta media por persona;2015;12.897,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2022;10.174,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2021;9.665,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2020;8.957,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2019;8.824,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2018;8.503,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2017;7.858,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2016;7.482,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: salario;2015;6.994,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2022;3.966,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2021;3.810,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2020;3.651,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2019;3.608,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2018;3.520,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2017;3.368,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2016;3.277,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: pensiones;2015;3.217,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;208,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;353,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;541,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;254,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;214,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;210,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;203,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;260,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2022;443,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2021;465,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2020;406,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2019;408,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2018;414,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2017;354,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2016;314,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otras prestaciones;2015;331,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2022;2.182,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2021;2.454,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2020;3.067,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2019;2.347,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2018;2.158,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2017;2.143,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2016;2.002,0
42004 Ágreda;4200401 Ágreda distrito 01;;Fuente de ingreso: otros ingresos;2015;2.095,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2022;16.923,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2021;16.784,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2020;17.191,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2019;15.353,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2018;14.618,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2017;13.771,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2016;13.101,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Renta bruta media por persona;2015;12.823,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2022;10.621,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2021;10.178,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2020;9.347,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2019;9.160,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2018;8.712,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2017;8.005,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2016;7.602,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: salario;2015;7.241,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2022;3.655,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2021;3.360,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2020;3.338,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2019;3.306,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2018;3.165,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2017;3.125,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2016;3.080,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: pensiones;2015;2.988,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;207,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;356,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;550,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;245,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;222,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;225,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;200,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;267,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2022;459,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2021;460,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2020;401,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2019;400,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2018;409,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2017;317,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2016;276,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otras prestaciones;2015;284,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2022;1.981,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2021;2.431,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2020;3.555,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2019;2.241,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2018;2.110,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2017;2.099,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2016;1.943,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401001 Ágreda sección 01001;Fuente de ingreso: otros ingresos;2015;2.043,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2022;17.032,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2021;16.702,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2020;15.932,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2019;15.548,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2018;15.051,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2017;14.140,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2016;13.502,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Renta bruta media por persona;2015;12.991,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2022;9.635,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2021;9.031,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2020;8.485,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2019;8.417,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2018;8.239,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2017;7.666,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2016;7.331,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: salario;2015;6.685,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2022;4.340,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2021;4.367,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2020;4.032,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2019;3.974,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2018;3.969,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2017;3.684,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2016;3.524,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: pensiones;2015;3.503,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2022;208,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2021;350,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2020;530,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2019;263,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2018;204,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2017;189,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2016;206,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: prestaciones por desempleo;2015;252,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2022;424,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2021;472,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2020;411,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2019;417,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2018;421,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2017;401,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2016;363,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otras prestaciones;2015;389,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2022;2.425,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2021;2.483,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2020;2.474,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2019;2.476,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2018;2.218,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2017;2.199,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2016;2.077,0
42004 Ágreda;4200401 Ágreda distrito 01;4200401002 Ágreda sección 01002;Fuente de ingreso: otros ingresos;2015;2.161,0
42006 Alconaba;;;Renta bruta media por persona;2022;21.208,0
42006 Alconaba;;;Renta bruta media por persona;2021;19.837,0
42006 Alconaba;;;Renta bruta media por persona;2020;19.940,0
42006 Alconaba;;;Renta bruta media por persona;2019;17.581,0
42006 Alconaba;;;Renta bruta media por persona;2018;17.531,0
42006 Alconaba;;;Renta bruta media por persona;2017;15.525,0
42006 Alconaba;;;Renta bruta media por persona;2016;15.336,0
42006 Alconaba;;;Renta bruta media por persona;2015;15.701,0
42006 Alconaba;;;Fuente de ingreso: salario;2022;13.421,0
