Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;147
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;161
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2022;610
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2021;492
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2020;457
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2019;463
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2018;387
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2017;335
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2016;244
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otras prestaciones;2015;216
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2022;4.714
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2021;5.813
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2020;4.605
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2019;3.652
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2018;3.849
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2017;3.277
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2016;3.212
34003 Abia de las Torres;3400301 Abia de las Torres distrito 01;3400301001 Abia de las Torres sección 01001;Fuente de ingreso: otros ingresos;2015;3.492
34004 Aguilar de Campoo;;;Renta bruta media por persona;2022;17.968
34004 Aguilar de Campoo;;;Renta bruta media por persona;2021;16.837
34004 Aguilar de Campoo;;;Renta bruta media por persona;2020;16.550
34004 Aguilar de Campoo;;;Renta bruta media por persona;2019;16.382
34004 Aguilar de Campoo;;;Renta bruta media por persona;2018;15.977
34004 Aguilar de Campoo;;;Renta bruta media por persona;2017;15.096
34004 Aguilar de Campoo;;;Renta bruta media por persona;2016;14.273
34004 Aguilar de Campoo;;;Renta bruta media por persona;2015;13.908
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2022;10.618
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2021;9.920
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2020;9.938
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2019;9.992
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2018;9.712
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2017;9.266
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2016;8.662
34004 Aguilar de Campoo;;;Fuente de ingreso: salario;2015;8.444
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2022;4.676
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2021;4.135
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2020;3.983
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2019;3.866
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2018;3.631
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2017;3.465
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2016;3.318
34004 Aguilar de Campoo;;;Fuente de ingreso: pensiones;2015;3.240
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2022;321
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2021;510
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2020;646
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2019;311
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2018;308
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2017;326
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2016;374
34004 Aguilar de Campoo;;;Fuente de ingreso: prestaciones por desempleo;2015;387
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2022;655
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2021;614
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2020;600
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2019;580
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2018;529
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2017;499
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2016;405
34004 Aguilar de Campoo;;;Fuente de ingreso: otras prestaciones;2015;408
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2022;1.698
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2021;1.658
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2020;1.383
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2019;1.633
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2018;1.797
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2017;1.541
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2016;1.514
34004 Aguilar de Campoo;;;Fuente de ingreso: otros ingresos;2015;1.429
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2022;18.715
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2021;17.908
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2020;17.569
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2019;17.417
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2018;18.210
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2017;15.165
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2016;14.232
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Renta bruta media por persona;2015;13.878
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2022;10.818
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2021;10.246
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2020;10.203
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2019;10.159
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2018;10.474
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2017;8.214
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2016;7.538
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: salario;2015;7.295
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2022;4.920
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2021;4.559
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2020;4.393
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2019;4.308
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2018;4.161
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2017;3.888
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2016;3.767
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: pensiones;2015;3.701
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;343
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;571
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;668
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;323
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;279
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;313
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;361
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;394
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2022;746
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2021;651
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2020;615
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2019;600
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2018;571
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2017;568
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2016;503
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otras prestaciones;2015;517
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2022;1.888
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2021;1.880
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2020;1.689
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2019;2.028
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2018;2.725
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2017;2.182
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2016;2.064
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;;Fuente de ingreso: otros ingresos;2015;1.971
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2022;19.540
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2021;18.491
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2020;18.131
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2019;18.277
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2018;20.005
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2017;14.771
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2016;14.147
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Renta bruta media por persona;2015;13.617
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2022;11.330
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2021;10.653
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2020;10.553
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2019;10.627
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2018;11.362
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2017;7.114
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2016;6.752
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: salario;2015;6.202
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2022;4.924
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2021;4.751
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2020;4.458
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2019;4.416
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2018;4.205
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2017;4.006
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2016;3.982
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: pensiones;2015;4.003
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;364
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;553
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;701
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;318
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;268
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;294
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;301
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;369
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: otras prestaciones;2022;857
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: otras prestaciones;2021;678
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: otras prestaciones;2020;669
34004 Aguilar de Campoo;3400401 Aguilar de Campoo distrito 01;3400401001 Aguilar de Campoo sección 01001;Fuente de ingreso: otras prestaciones;2019;654
